store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
OMAHA,1571527200,3125 OAKVIEW DRIVE,OAKVIEW PLAZA SOUTH,OMAHA,NE,68144,United States,402-330-1184,41.2279,-96.1297,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
OMAHA,1571527435,9901 NICHOLAS STREET,WESTROADS MALL,OMAHA,NE,68114,United States,402-951-4400,41.2675,-96.0678,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
PAPILLION,1571527399,7403 TOWN CENTER PARKWAY,SHADOW LAKE TOWNE CENTER,PAPILLION,NE,68046,United States,402-592-1642,41.1331,-96.0267,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
COUNCIL BLUFFS,219430322,3816 METRO DRIVE,METRO CROSSING,COUNCIL BLUFFS,IA,51501,United States,712-435-3142,41.2193,-95.8384,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
CASPER,1929529433,601 SE WYOMING BLVD,EASTRIDGE MALL,CASPER,WY,82609,United States,307-265-4266,42.845408,-106.264273,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
TOPEKA,1571527195,5900 SW HUNTOON STREET,HOME DEPOT EXTENSION,TOPEKA,KS,66604,United States,785-271-5398,39.0459,-95.759,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
SIOUX FALLS,1929529434,1080 W EMPIRE MALL,EMPIRE MALL,SIOUX FALLS,SD,57106,United States,605-362-6550,43.51076,-96.774622,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
LAWRENCE,1386981403,"2727 IOWA ST, SUITE C",LAWRENCE,LAWRENCE,KS,66046,United States,785-312-3317,38.9336493964262,-95.2624255897522,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
ST. JOSEPH,1571527555,4204 NORTH BELT HIGHWAY,COOK CROSSING,ST. JOSEPH,MO,64506,United States,816-390-8088,39.8079,-94.8169,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
KANSAS CITY,1571527183,8665 NW PRAIRIE VIEW ROAD,ZONA ROSA,KANSAS CITY,MO,64153,United States,816-436-3524,39.2514,-94.661,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
OLATHE,1571527182,15280 W. 119TH STREET,NORTHRIDGE PLAZA,OLATHE,KS,66062,United States,913-254-9196,38.915,-94.7621,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
MERRIAM,1571527184,5600 ANTIOCH ROAD,MERRIAM TOWNE CENTER,MERRIAM,KS,66202,United States,913-432-3945,39.0277,-94.6891,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
LEAWOOD,1571527403,11801 NALL AVENUE,TOWN CENTER PLAZA,LEAWOOD,KS,66211,United States,913-661-0200,38.9145,-94.6484,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
LIBERTY,1571527566,1890 COLLEGE STREET,LIBERTY TRIANGLE,LIBERTY,MO,64068,United States,816-407-1111,39.2478,-94.4485,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
QUAIL SPRING,1929529460,14200 N. PENNSYLVANIA AVENUE,SHOPS AT QUAIL SPRING,OKLAHOMA CITY,OK,73134,United States,405-749-4610,35.6148,-97.548,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
LEES SUMMIT,956726164,840 NW BLUE PARKWAY,SUMMIT FAIR,LEES SUMMIT,MO,64086,United States,417-295-3033,38.928187,-94.402192,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
INDEPENDENCE,61474685,18801 E. 39TH STREET,INDEPENDENCE CENTER,INDEPENDENCE,MO,64057,United States,(816) 321-7003,39.045415,-94.359249,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
WESTGATE,1929529470,6601 SW 3RD STREET,WESTGATE MARKETPLACE,OKLAHOMA CITY,OK,73128,United States,405-491-2570,35.4633,-97.6298,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
MIDWEST CITY,1929529471,7095 SE 29TH STREET,TOWN CENTER PLAZA,MIDWEST CITY,OK,73110,United States,405-732-0820,35.4378,-97.4048,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
MOORE,1929529469,760 SW 19TH STREET,FRITTS FARM,MOORE,OK,73160,United States,405-237-1585,35.3177,-97.5013,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
WEST DES MOINES,1929529428,"320 SOUTH JORDAN CREEK PARKWAY, SUITE 100",JORDAN CREEK,WEST DES MOINES,IA,50266,United States,515-225-6230,41.564515,-93.807325,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
TULSA HILLS,1571527575,7523 S. OLYMPIA AVENUE,TULSA HILLS SHOPPING CENTER,TULSA,OK,74132,United States,918-447-1100,36.0538,-96.002,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
WOODLAND HILLS,1571527576,10021 E 71ST STREET,SOLLCO UNION PLAZA,TULSA,OK,74133,United States,918-249-4444,36.0614,-95.8652,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
BROKEN ARROW,1571527584,1620 E. HILLSIDE DRIVE,SHOPS AT BROKEN ARROW,BROKEN ARROW,OK,74012,United States,918-355-3310,36.0675,-95.7729,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
LAWTON,1480193848,261 NW 2ND STREET,LAWTON TOWN CENTER,LAWTON,OK,73501,United States,580-350-3079,34.6121695424386,-98.3879636766904,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
FARMINGTON,219430300,5050 MAIN STREET,FARMINGTON PAVILION,FARMINGTON,NM,87402,United States,505-793-8034,36.7667,-108.149,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
COTTONWOOD,1571527553,3550 STATE HIGHWAY 528 NW,COTTONWOOD PLACE,ALBUQUERQUE,NM,87114,United States,505-899-0355,35.2054,-106.653,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
ALBUQUERQUE (UPTOWN),1929529442,"6600 MENAUL BLVD. NE, SUITE 2000-1",CORONADO CENTER,ALBUQUERQUE,NM,87110,United States,505-884-4415,35.106585,-106.575485,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
MUSKOGEE,399585257,701 WEST SHAWNEE AVENUE (HWY 62),THREE RIVERS PLAZA,MUSKOGEE,OK,74401,United States,918-913-3855,35.76826,-95.37212,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
BISMARCK,537757775,1451 EAST LASALLE DRIVE,HAY CREEK SHOPS,BISMARCK,ND,58503,United States,701-989-7908,46.860148,-100.767523,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 12:00 - 19:00,,0
COLUMBIA,1571527486,227 N. STADIUM,STADIUM SHOPPES,COLUMBIA,MO,65203,United States,573-447-1001,38.9607,-92.3746,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
OSAGE BEACH,1929529422,4635 OSAGE BEACH PARKWAY,LAKEVIEW POINTE,OSAGE BEACH,MO,65065,United States,573-302-7470,38.1450581462531,-92.6312498248565,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
WATERLOO,1571527523,1411 FLAMMANG DRIVE,CROSSROADS COMMONS,WATERLOO,IA,50702,United States,319-287-5722,42.461,-92.3289,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
JEFFERSON CITY,1929529459,739 STONERIDGE PARKWAY,STONERIDGE VILLAGE,JEFFERSON CITY,MO,65109,United States,573-556-5602,38.5793,-92.2219,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
FORT SMITH,1571527564,3825 PHOENIX AVENUE,FORT SMITH PAVILION,FORT SMITH,AR,72903,United States,479-646-8900,35.3401,-94.3906,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
WAITE PARK,347275651,40 2ND STREET S,MARKETPLACE SHOPPING CENTER,WAITE PARK,MN,56387,United States,320-227-6366,45.548382,-94.214595,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
BURNSVILLE,1571527307,"901 COUNTY ROAD 42 WEST, B-200",BURNSVILLE CENTER,BURNSVILLE,MN,55306,United States,952-898-0743,44.7449,-93.289,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
MINNETONKA,1571527404,11260 WAYZATA BLVD,WEST RIDGE MARKET,MINNETONKA,MN,55305,United States,952-525-0200,44.9736,-93.4239,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
RICHFIELD,1571527406,1700 W 78TH STREET,RICHFIELD,RICHFIELD,MN,55423,United States,612-869-0200,44.8633,-93.3013,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
CEDAR RAPIDS,1571527312,4601 1ST AVENUE SE,MARKET PLACE,CEDAR RAPIDS,IA,52402,United States,319-743-3066,42.0235,-91.6218,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
MAPLE GROVE,1571527334,11361 FOUNTAINS DRIVE,FOUNTAINS OF ARBOR LAKES,MAPLE GROVE,MN,55369,United States,763-315-5377,45.0901,-93.4249,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
ROSEVILLE,1571527396,1645 COUNTY ROAD B2 W,CROSSROADS MALL,ROSEVILLE,MN,55113,United States,651-633-7242,45.0163,-93.169,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
COON RAPIDS,1571527561,12661 RIVERDALE BLVD.,RIVERDALE VILLAGE,COON RAPIDS,MN,55448,United States,763-323-8611,45.2016,-93.3488,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
QUINCY,288683230,6006 BROADWAY STREET,PRAIRIE TRAILS,QUINCY,IL,62301,United States,217-228-7780,39.932405,-91.322458,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
OREM,1929529464,130 E UNIVERSITY PARKWAY,FAMILY CENTER AT OREM,OREM,UT,84058,United States,801-225-7073,40.2716,-111.692,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
WOODBURY,1571527402,8292 TAMARACK VILLAGE,TAMARACK VILLAGE,WOODBURY,MN,55125,United States,651-731-0200,44.942,-92.9407,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
BURLINGTON,588933690,"3200 AGENCY ST, #150",BURLINGTON COMMONS,BURLINGTON,IA,52601,United States,319-237-3447,40.813126,-91.159621,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
AMERICAN FORK,167353936,841 W PACIFIC DRIVE,THE MEADOWS SHOPPING DISTRICT,AMERICAN FORK,UT,84003,United States,801-692-6137,40.379594,-111.821674,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
MIDVALE,1929529474,7170 S 1000 E,FAMILY CENTER AT FORT UNION,MIDVALE,UT,84047,United States,801-566-2920,40.621,-111.862,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
FLOWER MOUND,1571527363,5801 LONG PRAIRIE ROAD,THE HIGHLANDS,FLOWER MOUND,TX,75028,United States,972-355-1111,33.0658,-97.084,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
LAYTON,1571527565,1201 N HILL FIELD ROAD #1024,LAYTON HILLS MALL,LAYTON,UT,84041,United States,801-444-6656,41.0776,-111.978,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
ALLIANCE,1929529492,9356 SAGE MEADOW TRAIL,ALLIANCE TOWN CENTER,FORT WORTH,TX,76177,United States,817-750-1170,32.908852,-97.313426,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
FRISCO,1571527415,2611 PRESTON ROAD,STONEBRIAR CENTER,FRISCO,TX,75034,United States,214-618-0200,33.1003,-96.8105,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
ALLEN,1571527474,170 E. STACY ROAD,THE VILLAGE AT ALLEN,ALLEN,TX,75002,United States,972-678-0650,33.1246,-96.6592,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
EULESS,537757768,"2701 RIO GRANDE BOULEVARD, SUITE 200",GLADE PARKS,EULESS,TX,76039,United States,682-292-9315,32.87782,-97.103322,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
IRVING,1571527480,2000 MARKET PLACE BLVD,LAS COLINAS,IRVING,TX,75063,United States,972-402-0600,32.9214,-96.9727,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
HURST,1571527370,1101 MELBOURNE ROAD,NORTHEAST MALL,HURST,TX,76053,United States,817-590-0740,32.831,-97.1985,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
DALLAS,1571527393,13838 DALLAS PARKWAY,GALLERIA,DALLAS,TX,75240,United States,972-239-5455,32.9353,-96.8208,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
GARLAND,1571527387,205 CONEFLOWER DRIVE,FIREWHEEL TOWN CENTER,GARLAND,TX,75040,United States,972-495-3208,32.9513,-96.6139,MON 09:00 - 21:30; TUE 09:00 - 21:30; WED 09:00 - 21:30; THU 09:00 - 21:30; FRI 09:00 - 21:30; SAT 09:00 - 21:30; SUN 10:00 - 19:00,,0
