store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Aiken Sam's Club,4879,220 JEFFERSON DAVIS HWY,,AIKEN,SC,29801,United States,(803) 761-6908,33.563178,-81.781615,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Anderson Sam's Club,6463,3812 LIBERTY HWY. STE. #6,,ANDERSON,SC,29621,United States,(864) 261-7609,34.556008,-82.677509,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Bluffton Sam's Club,6582,14 BLUFFTON RD,,BLUFFTON,SC,29910,United States,(843) 837-1993,32.259392,-80.854457,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Columbia Sam's Club,4872,733 FASHION DR,,COLUMBIA,SC,29229,United States,(803) 223-0994,34.12372,-80.878093,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Columbia Sam's Club,6203,350 HARBISON BLVD.,,COLUMBIA,SC,29212,United States,(803) 749-9838,34.072077,-81.151008,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Columbia Sam's Club,8283,5426 FOREST DR.,,COLUMBIA,SC,29206,United States,(803) 790-1581,34.01888,-80.950523,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Easley Sam's Club,4901,309 ROLLING HILLS CIR.,,EASLEY,SC,29640,United States,(864) 644-9000,34.828512,-82.542142,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Florence Sam's Club,6571,200 BELTLINE DR.,,FLORENCE,SC,29501,United States,(843) 662-2769,34.19118,-79.823524,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Greenville Sam's Club,8278,1211 WOODRUFF RD.,,GREENVILLE,SC,29607,United States,(864) 987-7220,34.825388,-82.289764,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Myrtle Beach Sam's Club,6353,1946 10TH AVE N,,MYRTLE BEACH,SC,29577,United States,(843) 448-3887,33.712909,-78.897017,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
N.Charleston Sam's Club,8252,4900 CENTRE POINT DR.,,N.CHARLESTON,SC,29418,United States,(843) 529-9893,32.878789,-80.01937,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Rock Hill Sam's Club,6236,2474 CROSS POINTE DRIVE,,ROCK HILL,SC,29730,United States,(803) 372-6500,34.939065,-80.958904,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Spartanburg Sam's Club,8142,200 PEACHWOOD CENTRE DR.,,SPARTANBURG,SC,29301,United States,(864) 574-3480,34.934258,-81.997076,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Rapid City Sam's Club,6565,925 EGLIN STREET,,RAPID CITY,SD,57701,United States,(605) 877-3051,44.101134,-103.194131,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Sioux Falls Sam's Club,8165,3201 S. LOUISE AVE.,,SIOUX FALLS,SD,57106,United States,(605) 362-0119,43.519275,-96.77269,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Allentown Sam's Club,6536,901 AIRPORT CENTER DRIVE,,ALLENTOWN,PA,18109,United States,(610) 266-7127,40.638141,-75.442943,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Altoona Sam's Club,6460,2500 W PLANK RD,,ALTOONA,PA,16602,United States,(814) 949-8950,40.454102,-78.40786,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Butler Sam's Club,4859,200 MORAINE POINTE PLZ.,,BUTLER,PA,16001,United States,(724) 282-3525,40.876513,-79.953122,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Dickson City Sam's Club,6581,921 VIEWMONT DR.,,DICKSON CITY,PA,18519,United States,(570) 347-4847,41.453394,-75.646016,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Easton Sam's Club,6567,3796 EASTON NAZARETH HWY. N,,EASTON,PA,18045,United States,(610) 923-7350,40.719711,-75.283024,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Erie Sam's Club,6675,7200 PEACH ST.,,ERIE,PA,16509,United States,(814) 866-1074,42.050849,-80.092645,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Exton Sam's Club,6558,280 INDIAN RUN ST.,,EXTON,PA,19341,United States,(484) 875-0469,40.021392,-75.63155,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Greensburg Sam's Club,4847,6211 ROUTE 30,,GREENSBURG,PA,15601,United States,(724) 850-7490,40.30841,-79.592287,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Harrisburg Sam's Club,8175,6781 GRAYSON RD.,,HARRISBURG,PA,17111,United States,(717) 558-4200,40.260858,-76.769568,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Langhorne Sam's Club,6693,1717 E. LINCOLN HWY.,,LANGHORNE,PA,19047,United States,(215) 949-6501,40.172545,-74.887253,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Mechanicsburg Sam's Club,4994,6520 CARLISLE PIKE,,MECHANICSBURG,PA,17050,United States,(717) 516-3041,40.250105,-77.025062,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Monroeville Sam's Club,6677,3621 WILLIAM PENN HWY.,,MONROEVILLE,PA,15146,United States,(412) 856-7162,40.435964,-79.80004,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Muncy Sam's Club,6547,611 LYCOMING MALL CIR.,,MUNCY,PA,17756,United States,(570) 546-6699,41.240367,-76.820679,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Philadelphia Sam's Club,6332,1000 FRANKLIN MILLS CIR.,,PHILADELPHIA,PA,19154,United States,(215) 632-2299,40.092631,-74.959266,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Pittsburgh Sam's Club,6575,249 SUMMIT PARK DR.,,PITTSBURGH,PA,15275,United States,(412) 494-4140,40.449882,-80.177142,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Pittsburgh Sam's Club,6678,289 MOUNT NEBO POINTE RD,,PITTSBURGH,PA,15237,United States,(412) 364-1572,40.534736,-80.067437,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
State College Sam's Club,6533,381 BENNER PIKE,,STATE COLLEGE,PA,16801,United States,(814) 235-9404,40.833707,-77.806731,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Tarentum Sam's Club,4952,2000 VILLAGE CENTER DR.,,TARENTUM,PA,15084,United States,(724) 274-1734,40.56538,-79.803564,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Temple Sam's Club,8160,5314 ALLENTOWN PIKE,,TEMPLE,PA,19560,United States,(610) 929-4321,40.413902,-75.924743,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Washington Sam's Club,6251,80 TRINITY POINT DR.,,WASHINGTON,PA,15301,United States,(724) 229-3500,40.184299,-80.217959,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
West Mifflin Sam's Club,6679,2251 CENTURY DR.,,WEST MIFFLIN,PA,15122,United States,(412) 653-8622,40.344454,-79.949253,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Wilkes Barre Sam's Club,8191,441 WILKES-BARRE TWNSP BLVD.,,WILKES BARRE,PA,18702,United States,(570) 821-5500,41.233562,-75.863523,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Willow Grove Sam's Club,6676,3925 WELSH RD.,,WILLOW GROVE,PA,19090,United States,(215) 657-1837,40.156019,-75.138144,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
York Sam's Club,8161,2801 E. MARKET ST.,,YORK,PA,17402,United States,(717) 840-0111,39.980219,-76.673507,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Edmond Sam's Club,6267,1117 WEST I-35 FRONTAGE ROAD,,EDMOND,OK,73034,United States,(405) 757-3222,35.642839,-97.427762,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Lawton Sam's Club,8239,802 N.W. SHERIDAN,,LAWTON,OK,73505,United States,(580) 248-3400,34.617534,-98.423525,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Midwest City Sam's Club,8241,6521 S.E. 29TH ST.,,MIDWEST CITY,OK,73110,United States,(405) 741-0012,35.436067,-97.414562,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Moore Sam's Club,6779,1705 SOUTH BROADWAY AVE,,MOORE,OK,73160,United States,(405) 300-6019,35.322354,-97.488332,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Norman Sam's Club,4761,3400 W. MAIN ST.,,NORMAN,OK,73072,United States,(405) 307-8374,35.216891,-97.492785,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Oklahoma City Sam's Club,4731,9000 N.W. PASSAGE,,OKLAHOMA CITY,OK,73132,United States,(405) 773-3602,35.560474,-97.650459,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Oklahoma City Sam's Club,7189,4101 NORTH MAY AVE.,,OKLAHOMA CITY,OK,73112,United States,(405) 200-0381,35.51295,-97.566862,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Oklahoma City Sam's Club,8117,1900 W. MEMORIAL RD.,,OKLAHOMA CITY,OK,73134,United States,(405) 748-7109,35.606996,-97.546597,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
Oklahoma City Sam's Club,8289,5510 S.W. 5TH ST.,,OKLAHOMA CITY,OK,73128,United States,(405) 943-9810,35.457505,-97.612985,Standard: Monday - Friday: 10:00 a.m - 8:30 p.m.; Saturday: 9:00 a.m - 8:30 p.m.; Sunday: 10:00 a.m - 6:00 p.m.;  Gold Key: Monday - Friday: 7:00 a.m - 10:00 a.m; Saturday: 7:00 a.m - 9:00 a.m; Sunday: Closed;,,0
