store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
Hardee's,1502927,2020 WEST MARKET STREET,,YORK,PA,17404-5509,United States,(717) 792-9406,39.952042,-76.77169,Sun:5:30AM - 11PM;Mon:5:30AM - 11PM;Tues:5:30AM - 11PM;Wed:5:30AM - 11PM;Thurs:5:30AM - 11PM;Fri:5:30AM - 11PM;Sat:5:30AM - 11PM;,,0
Hardee's,1502926,724 ALLEGHENY ST,,DAUPHIN,PA,17018-9497,United States,(717) 921-8238,40.368725,-76.939606,Sun:6:30AM - 11PM;Mon:5:30AM - 11PM;Tues:5:30AM - 11PM;Wed:5:30AM - 11PM;Thurs:5:30AM - 11PM;Fri:5:30AM - 11PM;Sat:5:30AM - 11PM;,,0
Hardee's,1503411,20598 DUPONT BLVD,,GEORGETOWN,DE,19947-3176,United States,(302) 856-3204,38.698856,-75.401573,Sun:7AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's Red Burrito,1503421,501 CHURCH HILL RD,,CENTREVILLE,MD,21617-1900,United States,(410) 758-3126,39.048695,-76.062134,Sun:7AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1502949,500 NORTH MAIN STREET,,SPRING GROVE,PA,17362-1500,United States,(717) 225-3496,39.886398,-76.861488,Sun:5:30AM - 11PM;Mon:5:30AM - 11PM;Tues:5:30AM - 11PM;Wed:5:30AM - 11PM;Thurs:5:30AM - 11PM;Fri:5:30AM - 11PM;Sat:5:30AM - 11PM;,,0
Hardee's,1503410,358 E DUPONT HWY UNIT 10,,MILLSBORO,DE,19966-4737,United States,(302) 934-9106,38.577603,-75.289089,Sun:7AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1503408,328 W STEIN HWY,,SEAFORD,DE,19973-1335,United States,(302) 629-8677,38.646568,-75.622437,Sun:7AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1503535,2551 HARRISON AVE,,BUTTE,MT,59701,United States,(406) 782-5312,45.98755,-112.50885,Sun:6AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1503902,900 PRONGHORN ST,,CASPER,WY,82601-1740,United States,(307) 237-5544,42.849354,-106.336105,Sun:6AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1503869,150 SE WYOMING BLVD,,CASPER,WY,82609-1906,United States,(307) 234-0859,42.849949,-106.271561,Sun:6AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1503940,320 EUCLID AVE,,HELENA,MT,59601-2852,United States,(406) 442-9650,46.598724,-112.041702,Sun:6AM - 11PM;Mon:6AM - 11PM;Tues:6AM - 11PM;Wed:6AM - 11PM;Thurs:6AM - 11PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1505680,1919 E CUSTER AVE,,HELENA,MT,59602-1220,United States,(406) 442-4654,46.616192,-112.006866,Sun:6AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 10PM;Sat:6AM - 10PM;,,0
Hardee's,1503907,104 E HART ST,,BUFFALO,WY,82834-1705,United States,(307) 684-7971,44.354263,-106.693878,Sun:6AM - 9PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 10PM;Sat:6AM - 10PM;,,0
Hardee's,1503132,103 S 1ST AVE,,LAUREL,MT,59044-3301,United States,(406) 628-8849,45.6674,-108.771126,Sun:6AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1503883,2404 CENTRAL AVE,,BILLINGS,MT,59102-4640,United States,(406) 652-5926,45.769409,-108.576797,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1503934,608 N 27TH ST,,BILLINGS,MT,59101-1111,United States,(406) 259-3344,45.787102,-108.50943,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1506319,548 MAIN ST,,BILLINGS,MT,59105,United States,(406) 601-1040,45.80931,-108.47339,Sun:6AM - 11PM;Mon:6AM - 11PM;Tues:6AM - 11PM;Wed:6AM - 11PM;Thurs:6AM - 11PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1503214,207 S MILLER,,GILLETTE,WY,82716-3902,United States,(612) 854-7944,44.292698,-105.494553,Sun:6AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1503087,101 1ST AVE N,,GREAT FALLS,MT,59401-2501,United States,(406) 761-0890,47.506889,-111.305489,Sun:6AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 10PM;Sat:6AM - 10PM;,,0
Hardee's,1503401,2625 10TH AVE S,,GREAT FALLS,MT,59405-3238,United States,(406) 761-1044,47.494495,-111.26152,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1504317,2504 FIFTH AVE,,BELLE FOURCHE,SD,57717-2275,United States,(605) 892-6170,44.64933,-103.860512,Sun:5AM - 10PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 11PM;Sat:5AM - 11PM;,,0
Hardee's,1503443,604 5TH ST,,RAPID CITY,SD,57701-2705,United States,(605) 348-5692,44.079304,-103.224998,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1503276,2250 N HAINES AVE,,RAPID CITY,SD,57701-7809,United States,(605) 341-3056,44.107395,-103.220985,Sun:6AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1503247,1001 E NORTH ST,,RAPID CITY,SD,57701-1746,United States,(605) 342-6864,44.087399,-103.193741,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1506060,679 REAGAN AVE,,BOX ELDER,SD,57719,United States,(605) 923-4306,44.1194,-103.05467,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1505985,2400 E KANSAS AVE,,MCPHERSON,KS,67460-4004,United States,(620) 241-4099,38.370463,-97.614967,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1503147,305 W SIOUX AVE,,PIERRE,SD,57501-2442,United States,(605) 224-0420,44.368328,-100.35704,Sun:6AM - 10PM;Mon:5AM - 11PM;Tues:5AM - 11PM;Wed:5AM - 11PM;Thurs:5AM - 11PM;Fri:5AM - 11PM;Sat:5AM - 11PM;,,0
Hardee's,1506195,2021 N AMIDON AVE,,WICHITA,KS,67203,United States,(316) 425-5393,37.720889,-97.363444,Sun:6AM - 10PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 11PM;Sat:5AM - 11PM;,,0
Hardee's,1506336,3216 E HARRY ST,,WICHITA,KS,67218,United States,(316) 651-0462,37.66482,-97.29822,Sun:6AM - 10PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 11PM;Sat:5AM - 11PM;,,0
Hardee's,1503879,233 W VILLARD ST,,DICKINSON,ND,58601-5123,United States,(701) 227-0663,46.878643,-102.789162,Sun:6AM - 10PM;Mon:5:30AM - 10PM;Tues:5:30AM - 10PM;Wed:5:30AM - 10PM;Thurs:5:30AM - 10PM;Fri:5:30AM - 11PM;Sat:5:30AM - 11PM;,,0
Hardee's,1506254,2101 N ROCK ROAD,,DERBY,KS,67037,United States,(316) 558-3744,37.56891,-97.24516,Sun:6AM - 10PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 11PM;Sat:5AM - 11PM;,,0
Hardee's,2000010,2101 N ROCK ROAD,,DERBY,KS,67037,United States,,37.568617,-97.244409,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1506046,2037 N MANNHEIM ROAD,,MELROSE PARK,IL,60160,United States,(708) 345-2859,41.91121,-87.88352,Sun:7AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1505938,1533 E 162ND STREET,,SOUTH HOLLAND,IL,60473,United States,(708) 331-7399,41.6014,-87.5796,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1506033,16020 S ROUTE 59,,PLAINFIELD,IL,60586,United States,(815) 782-6237,41.590511,-88.202101,Sun:6AM - 10PM;Mon:6AM - 11PM;Tues:6AM - 11PM;Wed:6AM - 11PM;Thurs:6AM - 11PM;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1506007,2420 US ROUTE 30,,OSWEGO,IL,60543,United States,(630) 892-0076,41.718894,-88.316324,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1506052,380 W ROLLINS RD,,ROUND LAKE BEACH,IL,60073-1218,United States,(224) 757-5185,42.379,-88.09294,Sun:6AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1506006,1510 N BRIDGE ST,,YORKVILLE,IL,60560,United States,(630) 385-2240,41.65913,-88.44167,Sun:6AM - 10PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 11PM;Sat:5AM - 11PM;,,0
Hardee's,1501971,1235 S. GREEN BAY,,RACINE,WI,53406-4403,United States,(262) 634-0535,42.718094,-87.84594,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1505746,12 W NORTHBROOK DR,,DWIGHT,IL,60420,United States,(815) 584-9596,41.113625,-88.415253,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's Red Burrito,1500660,734 S 11TH ST,,NILES,MI,49120-3313,United States,(269) 684-5470,41.820007,-86.247681,Sun:6AM - 10PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 10PM;Sat:5AM - 10PM;,,0
Hardee's,1503201,2625 COLUMBUS ST,,OTTAWA,IL,61350,United States,(815) 434-8688,41.36961,-88.83642,Sun:6AM - 10PM;Mon:4:30AM - 10PM;Tues:4:30AM - 10PM;Wed:4:30AM - 10PM;Thurs:4:30AM - 10PM;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1506147,2952 GARY DRIVE SUITE 101,,PLYMOUTH,IN,46563,United States,(574) 935-3413,41.36214,-86.35037,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1501203,2450 E LAYTON AVE,,SAINT FRANCIS,WI,53235-6045,United States,(414) 744-9690,42.959614,-87.878799,Sun:5:30AM - 11PM;Mon:5AM - 11PM;Tues:5AM - 11PM;Wed:5AM - 11PM;Thurs:5AM - 11PM;Fri:5:30AM - 12AM;Sat:5:30AM - 12AM;,,0
Hardee's,1505845,1550 E RIVERSIDE BLVD,,LOVES PARK,IL,61111,United States,(815) 282-0421,42.318723,-89.033156,Sun:6AM - 10PM;Mon:5:30AM - 10PM;Tues:5:30AM - 10PM;Wed:5:30AM - 10PM;Thurs:5:30AM - 10PM;Fri:5:30AM - 11PM;Sat:5:30AM - 11PM;,,0
Hardee's,1505520,13477 QUALITY DR,,ROSCOE,IL,61073-9762,United States,(815) 389-1925,42.45607,-88.998573,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1505937,1001 W WALNUT ST,,OGLESBY,IL,61348-1302,United States,(815) 883-3691,41.294002,-89.085741,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1501212,N101 STATE ROAD 83,,DELAFIELD,WI,53018-2917,United States,(262) 646-8898,43.053009,-88.374115,Sun:6:30AM - 10:30PM;Mon:5:30AM - 10:30PM;Tues:5:30AM - 10:30PM;Wed:5:30AM - 10:30PM;Thurs:5:30AM - 10:30PM;Fri:5:30AM - 11:30PM;Sat:5:30AM - 10PM;,,0
Hardee's,1501208,2328 HUMES RD,,JANESVILLE,WI,53545-0331,United States,(608) 757-1557,42.718956,-88.994446,Sun:6:30AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1503775,619 S GALENA ST,,DIXON,IL,61021-3758,United States,(815) 288-5221,41.838116,-89.480804,Sun:6AM - 10PM;Mon:5:30AM - 10PM;Tues:5:30AM - 10PM;Wed:5:30AM - 10PM;Thurs:5:30AM - 10PM;Fri:5:30AM - 11PM;Sat:5:30AM - 11PM;,,0
Hardee's,1500932,451 W OTTAWA RD,,PAXTON,IL,60957-1625,United States,(217) 379-9903,40.455639,-88.106232,Sun:5AM - 10PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 11PM;Sat:5AM - 11PM;,,0
Hardee's,1500104,1121 E MARKET ST,,LOGANSPORT,IN,46947-3561,United States,(574) 753-7249,40.754303,-86.354996,Sun:7AM - 9PM;Mon:6AM - 9PM;Tues:6AM - 9PM;Wed:6AM - 9PM;Thurs:6AM - 9PM;Fri:6AM - 10PM;Sat:6AM - 10PM;,,0
Hardee's,1500480,3360 LAKE CITY HWY,,WARSAW,IN,46580-3923,United States,(574) 267-3985,41.233704,-85.806732,Sun:6AM - 9PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 11PM;Sat:5AM - 11PM;,,0
Hardee's,1503797,503 FIRST AVE,,ROCK FALLS,IL,61071-1761,United States,(815) 625-3783,41.779453,-89.689011,Sun:5:30AM - 10PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 10PM;Sat:5AM - 10PM;,,0
Hardee's,1501194,715 EAST MAIN STREET,,WATERTOWN,WI,53094-3875,United States,(920) 262-9640,43.193081,-88.717316,Sun:7AM - 10PM;Mon:5:30AM - 10PM;Tues:5:30AM - 10PM;Wed:5:30AM - 10PM;Thurs:5:30AM - 10PM;Fri:5:30AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1501145,660 W MAIN ST,,EL PASO,IL,61738-1413,United States,(309) 527-5050,40.736523,-89.027809,Sun:6AM - 10PM;Mon:5:30AM - 10PM;Tues:5:30AM - 10PM;Wed:5:30AM - 10PM;Thurs:5:30AM - 10PM;Fri:5:30AM - 10PM;Sat:5:30AM - 10PM;,,0
Hardee's,1500108,301 N BROADWAY,,PERU,IN,46970-1451,United States,(765) 473-3269,40.75872,-86.071976,Sun:7AM - 9PM;Mon:6AM - 9PM;Tues:6AM - 9PM;Wed:6AM - 9PM;Thurs:6AM - 9PM;Fri:6AM - 10PM;Sat:6AM - 10PM;,,0
Hardee's,1506120,306 W PRIEN LAKE RD,,LAKE CHARLES,LA,70601,United States,(337) 475-7607,30.19855,-93.22439,Sun:7AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11:59PM;Sat:6AM - 11:59PM;,,0
Hardee's,1505304,1118 LOWE GROUT RD,,IOWA,LA,70647-3759,United States,(337) 582-3719,30.253353,-93.013123,Sun:5AM - 10PM;Mon:6AM - 9PM;Tues:6AM - 9PM;Wed:6AM - 9PM;Thurs:6AM - 9PM;Fri:6AM - 9PM;Sat:4AM - 11:59PM;,,0
Hardee's,1506124,1343 ENTRANCE RD,,LEESVILLE,LA,71446,United States,(337) 423-5416,31.0546,-93.24311,Sun:6AM - 11PM;Mon:5AM - 11PM;Tues:5AM - 11PM;Wed:5AM - 11PM;Thurs:5AM - 11PM;Fri:5AM - 12AM;Sat:5AM - 12AM;,,0
Hardee's,1506267,320 KEYSER AVE,,NATCHITOCHES,LA,71457,United States,(318) 521-8054,31.75396,-93.08064,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's,1506125,3011 VETERANS MEMORIAL DR,,ABBEVILLE,LA,70510,United States,(337) 422-6242,29.9703,-92.09358,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
Hardee's Red Burrito,1506044,2424 AMBASSADOR CAFFERY PKWY,,LAFAYETTE,LA,70506,United States,(337) 993-5794,30.207302,-92.075936,Sun:6AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11:59PM;Sat:6AM - 11:59PM;,,0
Hardee's Red Burrito,1505921,108 E KALISTE SALOOM RD,,LAFAYETTE,LA,70508,United States,(337) 232-0447,30.188999,-92.013496,Sun:7AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 11PM;Sat:6AM - 11PM;,,0
Hardee's,1506168,2645 HIGHWAY 28 E,,PINEVILLE,LA,71360,United States,(318) 487-9745,31.33358,-92.40935,Sun:6AM - 10PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 11PM;Sat:5AM - 11PM;,,0
Hardee's Red Burrito,1503524,101 E ADMIRAL DOYLE,,NEW IBERIA,LA,70560-6602,United States,(337) 364-5930,29.992933,-91.835274,Sun:6AM - 10PM;Mon:6AM - 10PM;Tues:6AM - 10PM;Wed:6AM - 10PM;Thurs:6AM - 10PM;Fri:6AM - 10PM;Sat:6AM - 11PM;,,0
Hardee's Red Burrito,1505903,3255 LA HIGHWAY 1 S,,PORT ALLEN,LA,70767-5858,United States,(225) 749-5550,30.421871,-91.218084,Sun:6AM - 10PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 11PM;Sat:5AM - 11PM;,,0
Hardee's Red Burrito,1506143,3120 S SHERWOOD FOREST BLVD,,BATON ROUGE,LA,70816,United States,(225) 218-6883,30.42416,-91.05204,Sun:6AM - 10PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 11PM;Sat:5AM - 11PM;,,0
Hardee's Red Burrito,1506001,2327 ONEAL LN,,BATON ROUGE,LA,70816-3317,United States,(225) 755-0170,30.435057,-91.007106,Sun:6AM - 9PM;Mon:6AM - 9PM;Tues:6AM - 9PM;Wed:6AM - 9PM;Thurs:6AM - 9PM;Fri:6AM - 9PM;Sat:6AM - 9PM;,,0
Hardee's Red Burrito,1505999,2701 S RANGE AVE,,DENHAM SPRINGS,LA,70726,United States,(225) 243-5629,30.45005,-90.95713,Sun:6AM - 10PM;Mon:5AM - 10PM;Tues:5AM - 10PM;Wed:5AM - 10PM;Thurs:5AM - 10PM;Fri:5AM - 11PM;Sat:5AM - 11PM;,,0
Hardee's,1502679,116 RON HARROD RD,,PRESCOTT,AR,71857-9053,United States,(870) 887-1744,33.828861,-93.394768,Sun:24 hours;Mon:24 hours;Tues:24 hours;Wed:24 hours;Thurs:24 hours;Fri:24 hours;Sat:24 hours;,,0
