store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
,311,Columbia Crossing,6250 Columbia Crossing Drive Ste C,Columbia                                ,MD,21045,United States,410-312-3002,39.19819259643555,-76.81359100341797,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,655,Willow Grove Park,2500 Moreland Road,Willow Grove                            ,PA,19090,United States,215-657-1342,40.1403694152832,-75.12456512451172,Sun:11:00 AM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,332,Potomac Yard,3551 Jefferson Davis Hwy,Alexandria                              ,VA,22305,United States,703-519-3788,38.8390007019043,-77.05180358886719,Sun:11:00 AM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,590,Shoppes @ Hamilton,545 Route 130 Ste 558,Hamilton                                ,NJ,08691,United States,609-585-3303,40.1855583190918,-74.65482330322266,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,824,Rockvale Outlet Center,35 S Willowdale Dr Ste706,Lancaster                               ,PA,17602,United States,717-509-7715,40.02066421508789,-76.19454193115234,Sun:11:00 AM-5:00 PM;Mon:9:30 AM-9:00 PM;Tue:9:30 AM-9:00 PM;Wed:9:30 AM-9:00 PM;Thu:9:30 AM-9:00 PM;Fri:9:30 AM-9:00 PM;Sat:9:30 AM-9:00 PM;,,0
,695,Springfield Town Center,6500 Springfield Mall,Springfield                             ,VA,22150,United States,703-922-6520,38.77389907836914,-77.17459869384766,Sun:11:00 AM-7:00 PM;Mon:10:00 AM-9:30 PM;Tue:10:00 AM-9:30 PM;Wed:10:00 AM-9:30 PM;Thu:10:00 AM-9:30 PM;Fri:10:00 AM-9:30 PM;Sat:10:00 AM-9:30 PM;,,0
,31,Potomac Mills,2700 Potomac Mills Cir Ste 330,Woodbridge                              ,VA,22192,United States,703-490-1033,38.643218994140625,-77.29532623291016,Sun:11:00 AM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,712,Fox Mill,6712 Fox Centre Pkwy,Gloucester                              ,VA,23061,United States,804-792-5011,37.39817810058594,-76.5294189453125,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,579,The Shoppes At Wyomissing,"788 Woodland Rd, Space C-2",Wyomissing                              ,PA,19610,United States,610-373-0186,40.35007095336914,-75.9635238647461,Sun:11:00 AM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,757,Clarksburg Premium Outlets,"22705 Clarksburg Rd, Suite 724",Clarksburg                              ,MD,20871,United States,301-916-4520,39.228580474853516,-77.2861328125,Sun:10:00 AM-7:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,222,Dulles Town Crossing,45575 Dulles Eastern Plz Ste 139,Dulles                                  ,VA,20166,United States,703-421-3411,39.0244140625,-77.42254638671875,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,323,Monticello Marketplace,4640-4 Monticello Ave.,Williamsburg                            ,VA,23188,United States,757-259-9446,37.272151947021484,-76.76073455810547,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,51,Coliseum Crossing,24 Coliseum Crossing,Hampton                                 ,VA,23666,United States,757-826-9556,37.04785919189453,-76.39334106445312,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,482,Cosner'S Corners,9757 Jefferson Davis Highway,Fredericksburg                          ,VA,22407,United States,540-710-6907,38.22257995605469,-77.50216674804688,Sun:10:00 AM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,654,Palmer Park Mall,148 Palmer Park Mall,Easton                                  ,PA,18045,United States,610-923-3627,40.69644546508789,-75.25923919677734,Sun:11:00 AM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,680,Staten Island Mall,2655 Richmond Ave Space 1340,Staten Island                           ,NY,10314,United States,718-477-0417,40.58074951171875,-74.16608428955078,Sun:11:00 AM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,389,Red Mill Commons,1169 Nimmo Pkwy Ste 226,Virginia Beach                          ,VA,23456,United States,757-427-9481,36.76153564453125,-76.01023864746094,Sun:11:00 AM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,554,Landstown Commons,3300 Princess Anne Rd Ste 745,Virginia Beach                          ,VA,23456,United States,757-368-4414,36.772945404052734,-76.08568572998047,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,260,Greenbrier Mall,1401 Greenbrier Parkway South,Chesapeake                              ,VA,23320,United States,757-424-7990,36.779571533203125,-76.22740173339844,Sun:12:00 PM-5:30 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,96,Crossways Shopping Center,1412 Greenbrier Pkwy Ste 101,Chesapeake                              ,VA,23320,United States,757-366-0280,36.77722930908203,-76.23455047607422,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,575,White Oak Village,4501 S Laburnum Avenue  Suite 550,Richmond                                ,VA,23231,United States,804-222-5279,37.52732467651367,-77.3535385131836,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,327,Chesapeake Square,4200 Portsmouth Blvd. Sp 752,Chesapeake                              ,VA,23321,United States,757-405-5501,36.82605743408203,-76.41566467285156,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,129,Shops @ Willow Lawn,1601 Willow Lawn Dr Ste 103b,Richmond                                ,VA,23230,United States,804-288-7824,37.582061767578125,-77.49819946289062,Sun:12:30 PM-5:30 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,272,Hagerstown Premium Outlets,735 Premium Outlets Blvd,Hagerstown                              ,MD,21740,United States,301-791-5979,39.60953140258789,-77.73365020751953,Sun:10:00 AM-7:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,759,West Broad Marketplace,12228 W Broad St,Richmond                                ,VA,23233,United States,804-360-3451,37.66151428222656,-77.6338882446289,Sun:12:00 AM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,393,Commonwealth Centre,4808 Commonwealth Centre Pkwy,Midlothian                              ,VA,23112,United States,804-744-5180,37.41758728027344,-77.63191223144531,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,688,Tanglewood,"3850 Conlon Way, Ste H",Elizabeth City                          ,NC,27909,United States,252-330-4954,36.2964973449707,-76.29376220703125,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,103,Rio Hill Shopping Center,1800 Rio Hill Center,Charlottesville                         ,VA,22901,United States,434-974-7303,38.086978912353516,-78.47404479980469,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,632,Dare Centre,1700 North Croatan Hwy; Mile Post 7,Kill Devil Hills                        ,NC,27948,United States,252-255-1400,36.009212493896484,-75.65836334228516,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,181,Barracks Road Shopping Center,1105 Emmett St,Charlottesville                         ,VA,22903,United States,434-293-8613,38.051666259765625,-78.50178527832031,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,92,Tanger Factory Outlet Center,7100 S Croatan Hwy Ste 140,Nags Head                               ,NC,27959,United States,252-441-9288,35.909523010253906,-75.5996322631836,Sun:10:00 AM-7:00 PM;Mon:9:00 AM-9:00 PM;Tue:9:00 AM-9:00 PM;Wed:9:00 AM-9:00 PM;Thu:9:00 AM-9:00 PM;Fri:9:00 AM-9:00 PM;Sat:9:00 AM-9:00 PM;,,0
,286,Valley Mall,1925 E Market St Ste 420,Harrisonburg                            ,VA,22801,United States,540-432-2338,38.42795944213867,-78.84361267089844,Sun:12:30 PM-5:30 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,508,Waynesboro Town Center,831-A Town Center Dr,Waynesboro                              ,VA,22980,United States,540-942-5365,38.0546760559082,-78.94395446777344,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,678,Tanger Outlet Center - Westbrook,314 Flat Rock Place,Westbrook                               ,CT,06498,United States,860-399-0072,41.28999710083008,-72.4312744140625,Sun:10:00 AM-7:00 PM;Mon:9:00 AM-9:00 PM;Tue:9:00 AM-9:00 PM;Wed:9:00 AM-9:00 PM;Thu:9:00 AM-9:00 PM;Fri:9:00 AM-9:00 PM;Sat:9:00 AM-9:00 PM;,,0
,116,Wards Crossing,4026 E Wards Rd,Lynchburg                               ,VA,24502,United States,434-237-8568,37.347572326660156,-79.19085693359375,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,239,Greenville Mall,714 Greenville Blvd Se Ste Nw2,Greenville                              ,NC,27858,United States,252-756-3484,35.585716247558594,-77.3695297241211,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,621,The Shoppes At Buckland Hills,194 Buckland Hills Drive,Manchester                              ,CT,06042,United States,860-648-0375,41.8072624206543,-72.54639434814453,Sun:11:00 AM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,501,Heritage Crossing,3401 Raleigh Road Pkwy W Ste 2f,Wilson                                  ,NC,27896,United States,252-234-7463,35.743141174316406,-77.96381378173828,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,699,Wake Forest Crossing Ii,12646 Capital Blvd Suite 100,Wake Forest                             ,NC,27587,United States,919-570-0021,35.9878044128418,-78.52963256835938,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,620,Holyoke Mall,50 Holyoke Street,Holyoke                                 ,MA,01040,United States,413-536-0452,42.16930389404297,-72.64081573486328,Sun:11:00 AM-6:00 PM;Mon:10:00 AM-9:30 PM;Tue:10:00 AM-9:30 PM;Wed:10:00 AM-9:30 PM;Thu:10:00 AM-9:30 PM;Fri:10:00 AM-9:30 PM;Sat:10:00 AM-9:30 PM;,,0
,474,Shoppes At Midway Plantation,1004 E Shoppes @ Midway Drive,Knightdale                              ,NC,27545,United States,919-217-4932,35.79874801635742,-78.50840759277344,Sun:1:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,184,The Danville Mall,325 Piedmont Drive Ste 535,Danville                                ,VA,24540,United States,434-792-5025,36.593814849853516,-79.42095947265625,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,466,Goldsboro Commons,1215 N Berkeley Blvd,Goldsboro                               ,NC,27534,United States,919-778-8704,35.38337326049805,-77.9311752319336,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,442,Crabtree Valley Mall,4325 Glenwood Ave Ste 1053,Raleigh                                 ,NC,27612,United States,919-783-8924,35.840087890625,-78.67939758300781,Sun:12:00 PM-7:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,52,Brier Creek Commons,8221 Brier Creek Pkwy,Raleigh                                 ,NC,27617,United States,919-806-2839,35.90852355957031,-78.78335571289062,Sun:1:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,14,Valley View Station,4744 Valley View Blvd,Roanoke                                 ,VA,24012,United States,540-366-5174,37.3012809753418,-79.95594024658203,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,264,White Oak Crossing,135 Shenstone Blvd,Garner                                  ,NC,27529,United States,919-773-2274,35.69511413574219,-78.58071899414062,Sun:12:00 PM-7:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,262,Carolina Premium Outlets,1025 Outlet Center Dr Ste 940,Smithfield                              ,NC,27577,United States,919-934-4222,35.51041030883789,-78.31184387207031,Sun:11:00 AM-7:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,66,Hunting Hills Plaza,4210 Franklin Rd Sw Suite C,Roanoke                                 ,VA,24014,United States,540-774-4827,37.22443389892578,-79.96625518798828,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,219,Cary Towne Center,1105 Walnut St  Ste G-1168,Cary                                    ,NC,27511,United States,919-460-9950,35.77277374267578,-78.76089477539062,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,618,Park West Village,3017 Market Center Drive,Morrisville                             ,NC,27560,United States,919-481-3931,35.808677673339844,-78.8155746459961,Sun:11:00 AM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,134,Crossroads Plaza,318 Crossroads Blvd,Cary                                    ,NC,27518,United States,919-233-2031,35.75970458984375,-78.73902130126953,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,42,The Streets At Southpoint,6910 Fayetteville Rd Ste 199,Durham                                  ,NC,27713,United States,919-806-5131,35.90311813354492,-78.94168853759766,Sun:12:00 PM-7:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,738,Cypress Bay Plaza,5167 Hwy 70 W Ste 30,Morehead City                           ,NC,28557,United States,252-240-0002,34.73639678955078,-76.80685424804688,Sun:12:00 PM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,611,Piedmont Outlet Center,"4000 Arrowhead Blvd, Ste 660",Mebane                                  ,NC,27302,United States,919-563-2027,36.07526397705078,-79.26579284667969,Sun:11:00 AM-7:00 PM;Mon:9:00 AM-9:00 PM;Tue:9:00 AM-9:00 PM;Wed:9:00 AM-9:00 PM;Thu:9:00 AM-9:00 PM;Fri:9:00 AM-9:00 PM;Sat:9:00 AM-9:00 PM;,,0
,625,Providence Place,138 Providence Place Suite 4210,Providence                              ,RI,02903,United States,401-270-7536,41.8264045715332,-71.41661834716797,Sun:11:00 AM-6:00 PM;Mon:10:00 AM-9:00 PM;Tue:10:00 AM-9:00 PM;Wed:10:00 AM-9:00 PM;Thu:10:00 AM-9:00 PM;Fri:10:00 AM-9:00 PM;Sat:10:00 AM-9:00 PM;,,0
,708,Tanger Outlet Center Pittsburgh,2200 Tanger Blvd,Washington                              ,PA,15301,United States,724-222-3784,40.2158317565918,-80.2133560180664,Sun:10:00 AM-7:00 PM;Mon:09:00 AM-09:00 PM;Tue:09:00 AM-09:00 PM;Wed:09:00 AM-09:00 PM;Thu:09:00 AM-09:00 PM;Fri:09:00 AM-09:00 PM;Sat:09:00 AM-09:00 PM;,,0
