store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
ROSES ,,7706 MARLBORO PIKE,,FORESTVILLE,Pennsylvania,,United States, 301-420-1150,40.9042486,-77.8280624,Sunday - 10:00AM - 8:00PM  ;Monday - 8:00AM - 9:00PM   ;Tuesday - 8:00AM - 9:00PM   ;Wednesday - 8:00AM - 9:00PM   ;Thursday - 8:00AM - 9:00PM   ;Friday - 8:00AM - 9:00PM   ;Saturday - 8:00AM - 9:00PM,,0
ROSES ,,3737 BRANCH AVE,,HILLCREST HEIGHTS,Pennsylvania,,United States, 301-899-1903,40.9042486,-77.8280624,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,1501 E. DUBLIN ROAD,,COLUMBUS,Ohio,,United States, 614-785-4660,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,4691 MORSE CENTRE DRIVE,,COLUMBUS,Ohio,,United States, 614-985-1690,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,4632 EAST MAIN STREET,,WHITEHALL,Ohio,,United States, 614-501-1634,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,2960 DERR RD,,SPRINGFIELD,Ohio,,United States, 937-342-1426,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,1544 COVINGTON AVE,,PIQUA,Ohio,,United States, 937-773-8027,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,3243 WEST SIEBENTHALER ROAD,,DAYTON,Ohio,,United States, 937-277-0870,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,1536 WHIPPLE AVE.,,NW,Ohio,,United States, 330-479-8872,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES EXPRESS ,,1400 SOUTH ARLINGTON STREET,,AKRON,Ohio,,United States, 330-785-9129,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,1886 BUCHHOLZER BLVD,,AKRON,Ohio,,United States, 330-634-9617,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,5837 SMITH ROAD,,UNIT 350,Ohio,,United States, 216-265-7952,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,3250 WEST 65TH STREET,,CLEVELAND,Ohio,,United States, 216-651-0627,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES EXPRESS ,,6601 HARVARD AVE,,CLEVELAND,Ohio,,United States, 216-441-4198,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,4601 NORTHFIELD ROAD,,NORTH RANDALL,Ohio,,United States, 216-662-6691,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES EXPRESS ,,1450 HAYDEN AVE,,CLEVELAND,Ohio,,United States, 216-761-0413,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,1838 SEYMOUR AVE,,CINCINNATI,Ohio,,United States, 513-351-2537,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,1537 WEST GALBRAITH ROAD,,CINCINNATI,Ohio,,United States, 513-521-3168,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,1129 N. BALDWIN AVE,,MARION,Ohio,,United States, 765-662-1617,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,1804 SCATTERFIELD ROAD,,ANDERSON,Ohio,,United States, 765-683-0412,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,7201 PENDLETON PIKE,,INDIANAPOLIS,Ohio,,United States, 317-546-7208,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,5615 WEST 38TH STREET,,INDIANAPOLIS,Ohio,,United States, 317-297-7055,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,1301 WINCHESTER RD,,SUITE 181,Ohio,,United States, 859-226-5040,40.4149297,-82.7119975,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,22940 SUSSEX HWY,,SEAFORD,Maryland,,United States, 302-629-0589,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,320 CYPRUS ST,,SALISBURY,Maryland,,United States, 410-341-0010,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,ROUTE 113,,MILLSBORO,Maryland,,United States, 302-934-6755,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES EXPRESS ,,537 MADISON RD,,ORANGE,Maryland,,United States, 540-661-0389,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,200 94TH ST,,OCEAN CITY,Maryland,,United States, 410-723-2666,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,101 JUNCTION DR,,ASHLAND,Maryland,,United States, 804-798-0522,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,25274 LANKFORD HWY,,ONLEY,Maryland,,United States, 757-787-4547,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,3000 MECHANICSVILLE TURNPIKE,,RICHMOND,Maryland,,United States, 804-782-6851,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES EXPRESS ,,4750 N SOUTHSIDE PLAZA ST,,RICHMOND,Maryland,,United States, 804-232-7377,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,400 PANTOPS CENTER,,CHARLOTTESVILLE,Maryland,,United States, 434-296-0707,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,4211 BEULAH ROAD,,NORTH CHESTERFIELD,Maryland,,United States, 804-271-6292,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,450 N MASON ST,,HARRISONBURG,Maryland,,United States, 540-433-9186,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,105 CAVALIER SQUARE,,HOPEWELL,Maryland,,United States, 804-458-1246,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,5130 GEORGE WASH. MEM. HWY,,GRAFTON,Maryland,,United States, 757-898-6797,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,901 WEST BROAD STREET STE I,,WAYNESBORO,Maryland,,United States, 540-941-3428,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES EXPRESS ,,3330 S CRATER ROAD,,UNIT 1,Maryland,,United States, ,38.9466584,-76.6744939,Sunday - Please Call  ;Monday - 8:00AM - 9:00PM   ;Tuesday - 8:00AM - 9:00PM   ;Wednesday - 8:00AM - 9:00PM   ;Thursday - 8:00AM - 9:00PM   ;Friday - 8:00AM - 9:00PM   ;Saturday - 8:00AM - 9:00PM,,0
ROSES ,,605 NEWMARKET DR,,NEWPORT NEWS,Maryland,,United States, 757-838-3240,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES EXPRESS ,,1286 SMITHFIELD PLAZA,,RTE 10,Maryland,,United States, 757-357-5845,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,853 CHIMNEY HILL CENTER,,VIRGINIA BEACH,Maryland,,United States, 757-340-4795,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,3100 AIRLINE BLVD,,PORTSMOUTH,Maryland,,United States, 757-465-1060,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,3142 WESTERN BRANCH BLVD,,CHESAPEAKE,Maryland,,United States, 757-484-3996,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,6529 COLLEGE PARK SQUARE,,VIRGINIA BEACH,Maryland,,United States, 757-424-5890,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,701-Z N BATTLEFIELD BLVD,,CHESAPEAKE,Maryland,,United States, 757-436-1505,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,1390 ARMORY DR,,FRANKLIN,Maryland,,United States, 757 569 8100,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES EXPRESS ,,538 N MAIN ST,,EMPORIA,Maryland,,United States, 434-634-6561,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES EXPRESS ,,2323 MEMORIAL AVE,,SUITE 10A,Maryland,,United States, 434-528-3229,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,830 E ATLANTIC ST,,SOUTH HILL,Maryland,,United States, 434-447-2505,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES EXPRESS ,,883 E SECOND ST,,CHASE CITY,Maryland,,United States, (434) 372-3144,38.9466584,-76.6744939,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES EXPRESS ,,682 SOUTH HARRIS STREET,,SANDERSVILLE,Georgia,,United States, 478-552-0280,32.629384,-83.4232125,Sunday - Please Call  ;Monday - 8:00AM - 9:00PM   ;Tuesday - 8:00AM - 9:00PM   ;Wednesday - 8:00AM - 9:00PM   ;Thursday - 8:00AM - 9:00PM   ;Friday - 8:00AM - 9:00PM   ;Saturday - 8:00AM - 9:00PM,,0
ROSES ,,3856 PIO NONO AVE,,MACON,Georgia,,United States, 478-781-1276,32.629384,-83.4232125,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,652 SHURLING DR,,MACON,Georgia,,United States, 478-746-5626,32.629384,-83.4232125,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES EXPRESS ,,506-H SPAULDING RD,,MONTEZUMA,Georgia,,United States, 478-458-0084,32.629384,-83.4232125,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
ROSES ,,2285 US HWY 341 N.,,FORT VALLEY,Georgia,,United States, 478-825-2144,32.629384,-83.4232125,Sunday - 10:00AM - 8:00PM  ;Monday - 9:00AM - 9:00PM   ;Tuesday - 9:00AM - 9:00PM   ;Wednesday - 9:00AM - 9:00PM   ;Thursday - 9:00AM - 9:00PM   ;Friday - 9:00AM - 9:00PM   ;Saturday - 9:00AM - 9:00PM,,0
